sampledate,air_temp,wind_speed_5m,par,opt_wtemp,opt_do_raw
2012-04-20T16:30:00Z,19.24,3.41743,1428.2786082222253,19.55,9.62
2012-04-20T17:00:00Z,19.24,2.707809,1619.0005996235784,19.54,9.61
2012-04-20T17:30:00Z,19.25,3.038815,1785.9137469379175,19.54,9.69
2012-04-20T18:00:00Z,19.31,2.612136,1926.162119926454,19.57,9.81
2012-04-20T18:30:00Z,19.37,1.944895,2037.346030067474,19.6,9.86
2012-04-20T19:00:00Z,19.37,1.369318,2117.563089818903,19.64,9.88
2012-04-20T19:30:00Z,19.54,2.743848,2165.4407630452033,19.8,10.18
2012-04-20T20:00:00Z,19.61,2.089568,2180.1598494915747,19.85,10.28
2012-04-20T20:30:00Z,19.71,1.579707,2161.4685015023956,19.92,10.43
2012-04-20T21:00:00Z,19.69,1.659472,2109.6865332299444,20.14,10.51
2012-04-20T21:30:00Z,19.71,1.471327,2025.6999484990583,20.22,10.6
2012-04-20T22:00:00Z,19.71,1.753052,1910.9457810631325,20.2,10.68
2012-04-20T22:30:00Z,19.7,2.345923,1767.3875065566988,20.24,10.71
2012-04-20T23:00:00Z,19.69,1.128547,1597.481446833546,20.22,10.7
2012-04-20T23:30:00Z,19.69,1.241881,1404.1347416938752,20.18,10.7
2012-04-21T00:00:00Z,19.67,1.519167,1190.6556068880645,20.19,10.77
2012-04-21T00:30:00Z,19.65,1.702235,960.6967295632285,20.13,10.61
2012-04-21T01:00:00Z,19.63,1.559267,718.19276988508,20.08,10.79
2012-04-21T01:30:00Z,19.61,2.606604,467.29303786090213,20.03,10.54
2012-04-21T02:00:00Z,19.58,4.244741,212.29049742467484,19.96,10.56
2012-04-21T02:30:00Z,19.53,4.7371,0,19.88,10.52
2012-04-21T03:00:00Z,19.48,4.582588,0,19.81,10.44
2012-04-21T03:30:00Z,19.45,NA,0,19.77,10.44
2012-04-21T04:00:00Z,19.42,4.823334,0,19.74,10.39
2012-04-21T04:30:00Z,19.4,NA,0,19.7,10.33
2012-04-21T05:00:00Z,19.37,NA,0,19.66,10.3
2012-04-21T05:30:00Z,19.32,NA,0,19.62,10.24
2012-04-21T06:00:00Z,19.29,NA,0,19.58,10.17
2012-04-21T06:30:00Z,19.27,NA,0,19.55,10.14
2012-04-21T07:00:00Z,19.25,NA,0,19.5,10.08
2012-04-21T07:30:00Z,19.22,NA,0,19.46,10.02
2012-04-21T08:00:00Z,19.19,NA,0,19.42,9.99
2012-04-21T08:30:00Z,19.18,NA,0,19.38,9.97
2012-04-21T09:00:00Z,19.15,5.307783,0,19.34,9.91
2012-04-21T09:30:00Z,19.12,5.253848,0,19.31,9.87
2012-04-21T10:00:00Z,19.09,5.602518,0,19.27,9.81
2012-04-21T10:30:00Z,19.05,5.131446,0,19.23,9.75
2012-04-21T11:00:00Z,19.03,5.579138,0,19.2,9.73
2012-04-21T11:30:00Z,19,NA,0,19.17,9.7
2012-04-21T12:00:00Z,18.97,5.817986,0,19.15,9.7
2012-04-21T12:30:00Z,18.95,5.42538,0,19.12,9.68
2012-04-21T13:00:00Z,18.91,6.070623,0,19.08,9.69
2012-04-21T13:30:00Z,18.88,6.11555,0,19.04,9.66
2012-04-21T14:00:00Z,18.84,5.066463,251.93117618954517,19,9.63
2012-04-21T14:30:00Z,18.81,5.305418,506.3467398677282,18.95,9.63
2012-04-21T15:00:00Z,18.79,4.274429,756.1171728826722,18.9,9.57
2012-04-21T15:30:00Z,18.75,6.124905,996.9688339193483,18.87,9.53
2012-04-21T16:00:00Z,18.73,5.164476,1224.7806842584112,18.85,9.55
2012-04-21T16:30:00Z,18.7,8.883852,1435.6547999613897,18.82,9.57
2012-04-21T17:00:00Z,18.66,7.949383,1625.9830664798176,18.78,9.57
2012-04-21T17:30:00Z,18.64,8.467577,1792.5089143852033,18.76,9.61
2012-04-21T18:00:00Z,18.61,7.514462,1932.3830402390574,18.72,9.61
2012-04-21T18:30:00Z,18.6,8.793624,2043.2121589918377,18.69,9.62
2012-04-21T19:00:00Z,18.63,7.723571,2123.099953680523,18.68,9.61
2012-04-21T19:30:00Z,18.65,8.045635,2170.679521986112,18.68,9.57
2012-04-21T20:00:00Z,18.6,8.160588,2185.1367643115973,18.64,9.58
2012-04-21T20:30:00Z,18.56,7.398411,2166.2243132268904,18.6,9.57
2012-04-21T21:00:00Z,18.52,7.789394,2114.2657660195487,18.57,9.55
2012-04-21T21:30:00Z,18.49,7.781507,2030.1501478289128,18.54,9.51
2012-04-21T22:00:00Z,18.48,8.32776,1915.3167002066648,18.54,9.45
2012-04-21T22:30:00Z,18.52,8.749935,1771.7302552933072,18.59,9.44
2012-04-21T23:00:00Z,18.6,8.373107,1601.8476169460957,18.67,9.49
2012-04-21T23:30:00Z,18.64,7.812704,1408.5755242190003,18.73,9.52
2012-04-22T00:00:00Z,18.64,7.220264,1195.2209162233205,18.73,9.57
2012-04-22T00:30:00Z,18.63,7.208638,965.4343494179449,18.72,9.53
2012-04-22T01:00:00Z,18.63,6.234898,723.1475356878176,18.7,9.55
2012-04-22T01:30:00Z,18.63,5.542287,472.5060696128206,18.68,9.52
2012-04-22T02:00:00Z,18.62,5.935995,217.7984961249849,18.66,9.46
2012-04-22T02:30:00Z,18.6,5.219974,0,18.63,9.46
2012-04-22T03:00:00Z,18.57,5.281989,0,18.59,9.46
2012-04-22T03:30:00Z,18.54,5.099126,0,18.56,9.42
2012-04-22T04:00:00Z,18.51,4.531091,0,18.53,9.34
2012-04-22T04:30:00Z,18.47,4.43914,0,18.5,9.38
2012-04-22T05:00:00Z,18.46,4.204758,0,18.46,9.27
2012-04-22T05:30:00Z,18.44,3.507843,0,18.45,9.42
2012-04-22T06:00:00Z,18.41,3.091126,0,18.41,9.41
2012-04-22T06:30:00Z,18.39,3.30057,0,18.38,9.37
2012-04-22T07:00:00Z,18.35,2.996996,0,18.35,9.29
2012-04-22T07:30:00Z,18.32,3.142052,0,18.32,9.26
2012-04-22T08:00:00Z,18.31,2.732535,0,18.28,9.21
2012-04-22T08:30:00Z,18.28,2.772102,0,18.25,9.17
2012-04-22T09:00:00Z,18.25,3.054301,0,18.24,9.12
2012-04-22T09:30:00Z,18.22,2.275669,0,18.2,9.09
2012-04-22T10:00:00Z,18.2,2.015177,0,18.18,9.07
2012-04-22T10:30:00Z,18.17,1.728301,0,18.17,9.07
2012-04-22T11:00:00Z,18.14,1.576191,0,18.14,9.1
2012-04-22T12:00:00Z,18.09,1.78234,0,18.12,9.15
2012-04-22T12:30:00Z,18.06,1.899985,0,18.09,9.16
2012-04-22T13:00:00Z,18.04,1.842352,0,18.07,9.18
2012-04-22T13:30:00Z,18.01,3.244004,6.584373816195769,18.05,9.19
2012-04-22T14:00:00Z,17.97,2.911546,260.98942076714474,18.03,9.2
2012-04-22T14:30:00Z,17.96,2.594087,515.0720371353473,18.02,9.19
2012-04-22T15:00:00Z,17.97,2.849409,764.4847988880346,18.03,9.2
2012-04-22T15:30:00Z,18,3.66343,1004.9601845645783,18.05,9.25
2012-04-22T16:00:00Z,18.05,4.660983,1232.3835936213986,18.09,9.28
2012-04-22T16:30:00Z,18.12,4.609013,1442.8637484580947,18.15,9.36
2012-04-22T17:00:00Z,18.21,4.087056,1632.7992753057804,18.25,9.49
2012-04-22T17:30:00Z,18.35,4.106775,1798.9403246206534,18.38,9.65
2012-04-22T18:00:00Z,18.47,4.887079,1938.4441769748262,18.5,9.84
2012-04-22T18:30:00Z,18.62,4.713371,2048.923882800931,18.6,9.96
2012-04-22T19:00:00Z,18.73,4.614017,2128.4891036880304,18.74,9.98
2012-04-22T19:30:00Z,18.92,4.550273,2175.778456644328,18.93,9.99
2012-04-22T20:00:00Z,19.05,4.469837,2189.982807737855,19.13,10.01
2012-04-22T20:30:00Z,19.28,4.869979,2170.859116577643,19.27,10.15
2012-04-22T21:00:00Z,19.4,4.289787,2118.7345948275206,19.47,10.21
2012-04-22T21:30:00Z,19.59,4.203256,2034.5011074972435,19.64,10.33
2012-04-22T22:00:00Z,19.8,3.668081,1919.59991291217,19.84,10.44
2012-04-22T22:30:00Z,19.97,3.331155,1775.9970023821186,20.04,10.52
2012-04-22T23:00:00Z,20.21,3.509169,1606.1494614956082,20.18,10.69
2012-04-22T23:30:00Z,20.27,3.23083,1412.9634287793283,20.27,10.78
2012-04-23T00:00:00Z,20.29,3.116862,1199.7443708339215,20.4,10.81
2012-04-23T00:30:00Z,20.31,3.460407,970.1405248193564,20.42,10.87
2012-04-23T01:00:00Z,20.39,3.660574,728.0804762171765,20.43,11.03
2012-04-23T01:30:00Z,20.43,2.954259,477.70593959302937,20.4,11.14
2012-04-23T02:00:00Z,20.4,2.193109,223.30089264208016,20.37,11.14
2012-04-23T02:30:00Z,20.37,2.102496,0,20.33,11.12
2012-04-23T03:00:00Z,20.21,1.950297,0,20.3,10.75
2012-04-23T03:30:00Z,20.12,4.930722,0,20.27,10.79
2012-04-23T04:00:00Z,19.87,8.543768,0,20.14,10.69
2012-04-23T04:30:00Z,19.81,6.424659,0,19.93,10.58
2012-04-23T05:00:00Z,19.77,4.943673,0,19.88,10.44
2012-04-23T05:30:00Z,19.75,4.966989,0,19.86,10.38
2012-04-23T06:00:00Z,19.72,5.808542,0,19.83,10.34
2012-04-23T06:30:00Z,19.7,6.264778,0,19.8,10.31
2012-04-23T07:00:00Z,19.66,6.822125,0,19.79,10.3
2012-04-23T07:30:00Z,19.64,6.417394,0,19.75,10.26
2012-04-23T08:00:00Z,19.61,5.750722,0,19.72,10.24
2012-04-23T08:30:00Z,19.59,4.962527,0,19.69,10.23
2012-04-23T09:00:00Z,19.57,5.07334,0,19.67,10.2
2012-04-23T09:30:00Z,19.53,4.168496,0,19.65,10.18
2012-04-23T10:00:00Z,19.52,3.929902,0,19.62,10.14
2012-04-23T10:30:00Z,19.49,3.932806,0,19.6,10.13
2012-04-23T11:00:00Z,19.46,5.211641,0,19.57,10.1
2012-04-23T11:30:00Z,19.44,5.634895,0,19.55,10.04
2012-04-23T12:00:00Z,19.41,6.40183,0,19.52,10.03
2012-04-23T12:30:00Z,19.38,6.471656,0,19.48,10.02
2012-04-23T13:00:00Z,19.35,7.418401,0,19.44,9.99
2012-04-23T13:30:00Z,19.32,6.765522,15.798707740280694,19.4,9.94
2012-04-23T14:00:00Z,19.29,6.520413,269.89406394109795,19.38,9.9
2012-04-23T14:30:00Z,19.28,7.232163,523.6378306459131,19.35,9.87
2012-04-23T15:00:00Z,19.27,7.692419,772.6883816336762,19.33,9.81
2012-04-23T15:30:00Z,19.28,7.422439,1012.784392970309,19.35,9.78
2012-04-23T16:00:00Z,19.32,7.570411,1239.8177553124008,19.39,9.78
2012-04-23T16:30:00Z,19.37,6.575152,1449.9038648670157,19.44,9.77
2012-04-23T17:00:00Z,19.52,5.908519,1639.4480900892254,19.53,9.79
2012-04-23T17:30:00Z,19.61,6.907724,1805.207276714564,19.62,9.82
2012-04-23T18:00:00Z,19.77,5.243725,1944.3452390916657,19.74,9.89
2012-04-23T18:30:00Z,19.81,6.565437,2054.4812881320504,19.89,9.93
2012-04-23T19:00:00Z,19.91,7.181868,2133.7309654876976,19.99,9.97
2012-04-23T19:30:00Z,20.02,6.117702,2180.7382872041417,20.12,10.01
2012-04-23T20:00:00Z,20.11,7.085695,2194.698944982074,20.28,10.04
2012-04-23T20:30:00Z,20.28,6.437407,2175.374068090746,20.4,10.09
2012-04-23T21:00:00Z,20.41,6.468325,2123.094310537637,20.57,10.14
2012-04-23T21:30:00Z,20.59,6.660383,2038.7541934601038,20.69,10.2
2012-04-23T22:00:00Z,20.71,6.182302,1923.7967996480602,20.83,10.26
2012-04-23T22:30:00Z,20.87,6.375513,1780.1890819956766,20.99,10.33
2012-04-23T23:00:00Z,20.92,5.818528,1610.388208342668,21.09,10.37
2012-04-23T23:30:00Z,20.93,6.135612,1417.2995187264223,21.19,10.38
2012-04-24T00:00:00Z,20.98,7.207368,1204.226814180137,21.23,10.38
2012-04-24T00:30:00Z,20.98,7.120124,974.8158277165704,21.24,10.32
2012-04-24T01:00:00Z,20.99,7.335626,732.9918449368664,21.26,10.31
2012-04-24T01:30:00Z,20.98,6.958629,482.8925412549751,21.26,10.28
2012-04-24T02:00:00Z,20.97,6.600425,228.7971850541578,21.25,10.22
2012-04-24T02:30:00Z,20.95,6.833639,0,21.23,10.18
2012-04-24T03:00:00Z,20.92,6.828645,0,21.21,10.09
2012-04-24T03:30:00Z,20.9,6.311776,0,21.19,10.04
2012-04-24T04:00:00Z,20.9,4.205245,0,21.17,9.99
2012-04-24T04:30:00Z,20.88,3.274265,0,21.16,9.94
2012-04-24T05:00:00Z,20.87,3.907654,0,21.14,9.89
2012-04-24T05:30:00Z,20.85,3.359105,0,21.13,9.85
2012-04-24T06:00:00Z,20.84,5.352387,0,21.11,9.84
2012-04-24T06:30:00Z,20.83,5.068013,0,21.1,9.81
2012-04-24T07:00:00Z,20.82,4.666934,0,21.1,9.77
2012-04-24T07:30:00Z,20.8,3.834896,0,21.09,9.73
2012-04-24T08:00:00Z,20.8,4.901857,0,21.07,9.73
2012-04-24T08:30:00Z,20.8,4.507534,0,21.06,9.71
2012-04-24T09:00:00Z,20.79,4.617644,0,21.04,9.68
2012-04-24T09:30:00Z,20.78,5.04385,0,21.02,9.66
2012-04-24T10:00:00Z,20.76,4.586536,0,21.01,9.63
2012-04-24T10:30:00Z,20.75,5.42007,0,21.01,9.59
2012-04-24T11:00:00Z,20.75,4.850385,0,21,9.56
2012-04-24T11:30:00Z,20.74,4.59798,0,20.99,9.56
2012-04-24T12:00:00Z,20.74,3.899267,0,20.97,9.53
2012-04-24T12:30:00Z,20.72,5.807075,0,20.95,9.52
2012-04-24T13:00:00Z,20.69,5.982249,0,20.94,9.47
2012-04-24T13:30:00Z,20.69,6.043654,24.862530143763717,20.93,9.46
2012-04-24T14:00:00Z,20.69,6.652388,278.6414347858132,20.94,9.45
2012-04-24T14:30:00Z,20.69,8.909871,532.0408792775469,20.93,9.4
2012-04-24T15:00:00Z,20.69,9.309569,780.7251288464765,20.9,9.38
2012-04-24T15:30:00Z,20.69,8.822917,1020.4391270772945,20.89,9.34
2012-04-24T16:00:00Z,20.69,9.204778,1247.0813009767755,20.87,9.3
2012-04-24T16:30:00Z,20.7,7.964095,1456.7737400947308,20.85,9.22
2012-04-24T17:00:00Z,20.71,9.230505,1645.92854869648,20.85,9.16
2012-04-24T17:30:00Z,20.71,8.30189,1811.3092355439353,20.85,9.13
2012-04-24T18:00:00Z,20.72,7.704365,1950.086091221901,20.85,9.07
2012-04-24T18:30:00Z,20.78,6.878522,2059.8846052775743,20.87,9.05
2012-04-24T19:00:00Z,20.87,6.484569,2138.826094680139,20.89,9.14
2012-04-24T19:30:00Z,20.91,5.800342,2185.5598486564745,20.94,9.23
2012-04-24T20:00:00Z,21.07,6.615169,2199.286239727105,21.03,9.43
2012-04-24T20:30:00Z,21.1,6.624084,2179.770405529621,21.06,9.46
2012-04-24T21:00:00Z,21.3,5.774384,2127.346267403964,21.22,9.54
2012-04-24T21:30:00Z,21.37,8.141829,2042.9108168790924,21.41,9.56
2012-04-24T22:00:00Z,21.39,6.926352,1927.9087679266497,21.48,9.55
2012-04-24T22:30:00Z,21.43,7.773436,1784.3078375026362,21.48,9.63
2012-04-24T23:00:00Z,21.43,8.188733,1614.5650773154096,21.44,9.6
2012-04-24T23:30:00Z,21.46,7.224091,1421.5848330648473,21.39,9.53
2012-04-25T00:00:00Z,21.5,5.552756,1208.6690502538577,21.35,9.53
2012-04-25T00:30:00Z,21.53,5.265792,979.4607769208279,21.35,9.44
2012-04-25T01:00:00Z,21.53,6.267614,737.8818301890243,21.34,9.41
2012-04-25T01:30:00Z,21.51,3.687975,488.06569283765384,21.36,9.35
2012-04-25T02:00:00Z,21.52,4.588541,234.28678819560363,21.37,9.31
2012-04-25T02:30:00Z,21.5,4.844357,0,21.36,9.29
2012-04-25T03:00:00Z,21.48,5.381165,0,21.33,9.29
2012-04-25T03:30:00Z,21.47,4.933088,0,21.32,9.25
2012-04-25T04:00:00Z,21.47,4.603966,0,21.32,9.25
2012-04-25T04:30:00Z,21.46,5.572484,0,21.33,9.25
2012-04-25T05:00:00Z,21.46,4.219122,0,21.33,9.17
2012-04-25T05:30:00Z,21.45,3.519934,0,21.33,9.14
2012-04-25T06:00:00Z,21.44,4.300056,0,21.34,9.15
2012-04-25T06:30:00Z,21.42,4.60245,0,21.36,9.16
2012-04-25T07:00:00Z,21.42,4.49781,0,21.36,9.17
2012-04-25T07:30:00Z,21.41,5.030601,0,21.35,9.15
2012-04-25T08:00:00Z,21.4,3.588163,0,21.34,9.11
2012-04-25T08:30:00Z,21.4,2.213926,0,21.33,8.96
2012-04-25T09:00:00Z,21.39,1.707387,0,21.32,8.8
2012-04-25T09:30:00Z,21.37,2.244952,0,21.3,8.56
2012-04-25T10:00:00Z,21.37,2.493687,0,21.3,8.35
2012-04-25T10:30:00Z,21.35,1.699515,0,21.3,8.2
2012-04-25T11:00:00Z,21.33,4.525348,0,21.3,8.14
2012-04-25T11:30:00Z,21.31,11.1431,0,21.29,8.24
2012-04-25T12:00:00Z,21.29,12.47118,0,21.28,8.2
2012-04-25T12:30:00Z,21.26,12.59456,0,21.23,8.15
2012-04-25T13:00:00Z,21.23,11.03957,0,21.17,8.18
2012-04-25T13:30:00Z,21.18,12.16485,33.771934743490796,21.06,8.26
2012-04-25T14:00:00Z,21.11,12.44122,287.228037813778,20.29,8.48
2012-04-25T14:30:00Z,21.06,12.03558,540.2781225224866,19.85,8.68
2012-04-25T15:00:00Z,20.98,12.47395,788.5924317399116,19.56,8.66
2012-04-25T15:30:00Z,20.91,11.76779,1027.9222388326637,18.8,8.77
2012-04-25T16:00:00Z,20.84,10.08893,1254.1725444244382,19.24,8.77
2012-04-25T16:30:00Z,20.79,11.49555,1463.472143040471,18.97,8.78
2012-04-25T17:00:00Z,20.73,10.20947,1652.23986055592,19.47,8.76
2012-04-25T17:30:00Z,20.69,8.793515,1817.2458289685392,20.02,8.73
2012-04-25T18:00:00Z,20.64,10.04605,1955.6667503994756,19.44,8.77
2012-04-25T18:30:00Z,20.59,10.13719,2065.134204529515,19.25,8.78
2012-04-25T19:00:00Z,20.56,9.733354,2143.775172854987,18.61,8.79
2012-04-25T19:30:00Z,20.52,8.078797,2190.2440866017437,19.01,8.77
2012-04-25T20:00:00Z,20.5,8.1359,2203.7458497800176,19.88,8.78
2012-04-25T20:30:00Z,20.51,7.956185,2184.049443472942,19.96,8.78
2012-04-25T21:00:00Z,20.48,6.546265,2131.4918786593275,20.18,8.78
2012-04-25T21:30:00Z,20.44,7.323731,2046.9724298357319,20.21,8.76
2012-04-25T22:00:00Z,20.41,7.659997,1931.9372482079932,20.15,8.79
2012-04-25T22:30:00Z,20.39,7.104068,1788.3546176413683,20.1,8.8
2012-04-25T23:00:00Z,20.37,7.071742,1618.6812767285846,20.09,8.83
2012-04-25T23:30:00Z,20.38,6.136423,1425.8203833864877,20.13,8.88
2012-04-26T00:00:00Z,20.4,5.520994,1213.0718409908347,20.14,8.93
2012-04-26T00:30:00Z,20.42,4.781571,984.0758360501682,20.17,8.95
2012-04-26T01:00:00Z,20.42,4.211466,742.7505537166961,20.17,8.92
2012-04-26T01:30:00Z,20.41,5.669903,493.2251365014129,20.16,8.96
2012-04-26T02:00:00Z,20.39,7.291302,239.7690334311262,20.13,8.97
2012-04-26T02:30:00Z,20.36,7.437424,0,20.1,9
2012-04-26T03:00:00Z,20.33,6.449868,0,20.06,8.99
2012-04-26T03:30:00Z,20.3,6.390646,0,20.03,8.93
2012-04-26T04:00:00Z,20.25,6.408733,0,19.99,8.93
2012-04-26T04:30:00Z,20.18,6.84689,0,19.94,8.95
2012-04-26T05:00:00Z,20.12,8.001706,0,19.88,8.92
2012-04-26T05:30:00Z,20.07,7.598471,0,19.83,8.87
2012-04-26T06:00:00Z,20.02,7.004326,0,19.78,8.87
2012-04-26T06:30:00Z,19.98,6.829298,0,19.74,8.89
2012-04-26T07:00:00Z,19.94,4.908646,0,19.7,8.84
2012-04-26T07:30:00Z,19.9,4.779206,0,19.66,8.82
2012-04-26T08:00:00Z,19.85,4.976724,0,19.62,8.85
2012-04-26T08:30:00Z,19.8,5.093412,0,19.58,8.89
2012-04-26T09:00:00Z,19.75,5.969058,0,19.52,8.86
2012-04-26T09:30:00Z,19.69,4.17294,0,19.47,8.86
2012-04-26T10:00:00Z,19.62,3.600204,0,19.43,8.87
2012-04-26T10:30:00Z,19.58,4.134768,0,19.37,8.85
2012-04-26T11:00:00Z,19.5,3.401724,0,19.31,8.86
2012-04-26T11:30:00Z,19.46,3.650648,0,19.25,8.82
2012-04-26T12:00:00Z,19.41,3.536643,0,19.19,8.78
2012-04-26T12:30:00Z,19.37,3.145933,0,19.14,8.79
2012-04-26T13:00:00Z,19.33,3.320542,0,19.09,8.78
2012-04-26T13:30:00Z,19.3,3.587678,42.52318501769305,19.04,8.71
2012-04-26T14:00:00Z,19.27,3.19449,295.6505540489129,19,8.7
2012-04-26T14:30:00Z,19.25,3.317583,548.3466809100889,18.98,8.63
2012-04-26T15:00:00Z,19.26,3.342427,796.2878647884561,18.94,8.73
2012-04-26T15:30:00Z,19.29,3.413442,1035.2317633285627,18.95,8.76
2012-04-26T16:00:00Z,19.39,3.070395,1261.0899801564653,18.98,8.96
2012-04-26T16:30:00Z,19.57,1.914429,1469.998018544892,19.04,9.22
2012-04-26T17:00:00Z,19.63,0.9121163,1658.3814040729872,19.19,9.1
2012-04-26T17:30:00Z,19.67,2.627878,1823.0168447654019,19.34,9.21
2012-04-26T18:00:00Z,19.8,3.821909,1961.0873825753335,19.77,9.25
2012-04-26T18:30:00Z,20.07,4.601823,2070.2305923444083,19.8,9.47
2012-04-26T19:00:00Z,20.12,4.765788,2148.579003479901,19.78,9.44
2012-04-26T19:30:00Z,20.13,4.868225,2194.7920529423172,19.9,9.42
2012-04-26T20:00:00Z,20.07,4.698071,2208.07902265069,19.99,9.36
2012-04-26T20:30:00Z,20.24,5.440866,2188.2125688639976,20.07,9.51
2012-04-26T21:00:00Z,20.22,5.898887,2135.5326121205826,20.16,9.43
2012-04-26T21:30:00Z,20.36,6.303657,2050.940521076833,20.22,9.53
2012-04-26T22:00:00Z,20.44,6.130214,1935.8836898671282,20.28,9.54
2012-04-26T22:30:00Z,20.47,6.73635,1792.3307727870692,20.36,9.57
2012-04-26T23:00:00Z,20.52,6.682496,1622.7380000233945,20.41,9.55
2012-04-26T23:30:00Z,20.53,6.535281,1430.0071509495824,20.47,9.53
2012-04-27T00:00:00Z,20.57,6.695213,1217.4359038478842,20.51,9.54
2012-04-27T00:30:00Z,20.58,5.956982,988.66141165524,20.54,9.5
2012-04-27T01:00:00Z,20.62,6.436476,747.5980693793107,20.55,9.58
2012-04-27T01:30:00Z,20.61,6.214064,498.37053766405444,20.54,9.6
2012-04-27T02:00:00Z,20.59,5.728191,245.2431686328349,20.52,9.56
2012-04-27T02:30:00Z,20.55,5.918349,0,20.48,9.44
2012-04-27T03:00:00Z,20.51,5.419277,0,20.46,9.39
2012-04-27T03:30:00Z,20.48,4.780902,0,20.43,9.34
2012-04-27T04:00:00Z,20.45,4.52676,0,20.42,9.28
2012-04-27T04:30:00Z,20.42,4.812675,0,20.42,9.26
2012-04-27T05:00:00Z,20.37,5.733804,0,20.41,9.27
2012-04-27T05:30:00Z,20.36,5.846041,0,20.39,9.32
2012-04-27T06:00:00Z,20.29,8.2516,0,20.34,9.35
2012-04-27T06:30:00Z,20.23,6.691541,0,20.26,9.34
2012-04-27T07:00:00Z,20.17,6.064247,0,20.19,9.29
2012-04-27T07:30:00Z,20.11,7.802521,0,20.12,9.3
2012-04-27T08:00:00Z,20.06,6.431316,0,20.06,9.29
2012-04-27T08:30:00Z,19.98,6.843702,0,20,9.25
2012-04-27T09:00:00Z,19.9,5.207386,0,19.93,9.28
2012-04-27T09:30:00Z,19.85,4.080402,0,19.84,9.29
2012-04-27T10:00:00Z,19.78,3.629695,0,19.74,9.19
2012-04-27T10:30:00Z,19.76,3.812137,0,19.68,9.18
2012-04-27T11:00:00Z,19.75,3.671146,0,19.6,9.15
2012-04-27T11:30:00Z,19.71,4.565041,0,19.52,9.15
2012-04-27T12:00:00Z,19.68,3.374524,0,19.46,9.06
2012-04-27T12:30:00Z,19.64,2.706055,0,19.4,8.98
2012-04-27T13:00:00Z,19.62,2.897977,0,19.35,8.95
2012-04-27T13:30:00Z,19.58,4.580325,51.11271557970287,19.31,8.91
2012-04-27T14:00:00Z,19.53,6.114607,303.90584175817685,19.27,8.9
2012-04-27T14:30:00Z,19.51,5.922581,556.2438560915463,19.24,8.91
2012-04-27T15:00:00Z,19.52,4.977733,803.8091851717179,19.22,8.95
2012-04-27T15:30:00Z,19.53,5.114215,1042.365917622977,19.23,9
2012-04-27T16:00:00Z,19.57,4.950785,1267.8322815905371,19.25,9.05
2012-04-27T16:30:00Z,19.6,6.276932,1476.3504850582435,19.29,9.07
2012-04-27T17:00:00Z,19.67,6.467882,1664.3527237887479,19.34,9.12
2012-04-27T17:30:00Z,19.73,6.561089,1828.622227334116,19.42,9.18
2012-04-27T18:00:00Z,19.82,6.888105,1966.3482989336194,19.52,9.22
2012-04-27T18:30:00Z,19.95,6.725567,2075.174407341188,19.64,9.35
2012-04-27T19:00:00Z,20.06,7.216064,2153.23850765634,19.78,9.44
2012-04-27T19:30:00Z,20.15,6.604815,2199.2049014765644,19.92,9.63
2012-04-27T20:00:00Z,20.26,6.579448,2212.2870910672736,20.08,9.83
2012-04-27T20:30:00Z,20.4,6.625436,2192.2612365320597,20.24,10.08
2012-04-27T21:00:00Z,20.56,6.662335,2139.469985800273,20.37,10.23
2012-04-27T21:30:00Z,20.69,6.342222,2054.816611799282,20.49,10.38
2012-04-27T22:00:00Z,20.79,6.494668,1939.7495572318644,20.6,10.45
2012-04-27T22:30:00Z,20.89,6.359898,1796.2376513181025,20.73,10.5
2012-04-27T23:00:00Z,20.95,6.841069,1626.7364225323154,20.85,10.54
2012-04-27T23:30:00Z,21.05,5.581897,1434.1460839051367,20.91,10.58
2012-04-28T00:00:00Z,21.09,4.988245,1221.7619095461023,20.98,10.53
2012-04-28T00:30:00Z,21.11,4.397993,993.2178515256902,21.02,10.49
2012-04-28T01:00:00Z,21.13,4.489349,752.424362058971,21.06,10.43
2012-04-28T01:30:00Z,21.12,4.11851,503.5014845334931,21.07,10.31
2012-04-28T02:00:00Z,21.11,3.954058,250.70835835501794,21.05,10.2
2012-04-28T02:30:00Z,21.08,4.849393,0,21.03,10.08
2012-04-28T03:00:00Z,21.04,5.832447,0,21,9.98
2012-04-28T03:30:00Z,21.02,5.281371,0,20.96,9.86
2012-04-28T04:00:00Z,21,5.235057,0,20.93,9.75
2012-04-28T04:30:00Z,20.98,6.283897,0,20.9,9.63
2012-04-28T05:00:00Z,20.96,5.519179,0,20.87,9.58
2012-04-28T05:30:00Z,20.94,5.255248,0,20.85,9.55
2012-04-28T06:00:00Z,20.92,5.277539,0,20.82,9.5
2012-04-28T06:30:00Z,20.9,4.962559,0,20.8,9.48
2012-04-28T07:00:00Z,20.87,4.476708,0,20.78,9.45
2012-04-28T07:30:00Z,20.83,4.639329,0,20.76,9.42
2012-04-28T08:00:00Z,20.8,4.354135,0,20.73,9.37
2012-04-28T08:30:00Z,20.78,4.120603,0,20.7,9.34
2012-04-28T09:00:00Z,20.75,4.531409,0,20.67,9.31
2012-04-28T09:30:00Z,20.71,5.510228,0,20.64,9.31
2012-04-28T10:00:00Z,20.67,5.994181,0,20.61,9.29
2012-04-28T10:30:00Z,20.65,6.155484,0,20.57,9.29
2012-04-28T11:00:00Z,20.6,5.719548,0,20.55,9.25
